Unique ID	Name	Color	Pitch	Cost	Power	Defense	Health	Intelligence	Arcane	Types	Traits	Card Keywords	Abilities and Effects	Ability and Effect Keywords	Granted Keywords	Removed Keywords	Interacts with Keywords	Functional Text	Type Text	Card Played Horizontally	Blitz Legal	CC Legal	Commoner Legal	LL Legal
BFWbnQjgKgRBjw88jK8KH	Anothos				4					Guardian, Weapon, Hammer, 2H			Once per turn Action	Attack				"**Once per turn Action** - {r}{r}{r}: **Attack**

While there are 2 or more cards with cost 3 or greater in your pitch zone, Anothos has +2{p}."	Guardian Weapon - Hammer (2H)	False	True	True	True	True
wJQMt6Lpf6D9JFQ8BW898	Anthem of Spring	Blue	3	0		2				Earth, Action		Briar Specialization, Unity, Go again						"**Briar Specialization**

The next attack action card you play this turn gets +1{p}. **Go again**

**Unity** - When this defends together with a card from hand, create an Embodiment of Earth token under any number of heroes' control."	Earth Action	False	True	True	False	True
QTpCnrrjTbQhdRdLBzLzB	Apex Bonebreaker					2				Brute, Equipment, Arms		Temper						"When this defends together with a card with 6 or more {p}, create a Might token.

**Temper**"	Brute Equipment - Arms	False	True	True	False	True
mHnppNNqw9hMncFgCJdCB	Apocalypse Automaton	Red	1	3	6	3				Mechanologist, Action, Attack		Evo Upgrade						"Play this only if you have 1 or more Evos equipped.

**Evo Upgrade** - This attacks up to X target opposing heroes, where X is the number of Evos you have equipped."	Mechanologist Action - Attack	False	True	True	False	True
gJg89dTHTbjhQPnnfkMpP	Aqua Laps					1				Mystic, Equipment, Legs		Cloaked	Attack Reaction		Go again			"**Cloaked**

**Attack Reaction** - {r}, turn this face up: Target attack gets **go again**.

At the start of your turn, destroy this."	Mystic Equipment - Legs	False	True	True	True	True
NbbDrzwLMP7CH69PHcWfK	Aqua Seeing Shell					1				Mystic, Equipment, Head		Cloaked	Instant					"**Cloaked**

**Instant** - {r}{r}{r}, turn this face-up: Draw a card.

At the start of your turn, destroy this."	Mystic Equipment - Head	False	True	True	True	True
9F7RHWjLgCDRqwMww99GN	Arakni						20	4		Assassin, Hero, Young								Whenever you play a card with **contract**, you may look at the top card of target opponent's deck. You may put it on the bottom.	Assassin Hero - Young	False	True	False	True	False
nkBnGcCDpf9KHChtrrN6b	Arakni, 5L!p3d 7hRu 7h3 cR4X						38	4		Chaos, Assassin, Hero					Go again		Stealth	The first attack with **stealth** each turn gets **go again**.	Chaos Assassin Hero	False	False	True	False	True
RPWBDmM6hG6dk9zMWwr6b	Arakni, Black Widow						*	4		Chaos, Assassin, Demi-Hero	Agent of Chaos						Stealth	"**Once per Turn Attack Reaction** - Discard an Assassin card: Target Assassin attack gets +3{p}. If it has **stealth**, it gets ""When this hits a hero, they banish a card from their hand.""

At the beginning of your end phase, **return to the brood**."	Chaos Assassin Demi-Hero	False	True	True	True	True
QrrLFqPwPhPkqTwqnzCMq	Arakni, Funnel Web						*	4		Chaos, Assassin, Demi-Hero	Agent of Chaos		Once per Turn Attack Reaction				Stealth	"**Once per Turn Attack Reaction** - Discard an Assassin card: Target Assassin attack gets +3{p}. If it has **stealth**, it gets ""When this hits a hero, banish a card in their arsenal.""

At the beginning of your end phase, **return to the brood**."	Chaos Assassin Demi-Hero	False	True	True	True	True
CKtFCgnGdwMDBh7dzDqqz	Arakni, Huntsman						40	4		Assassin, Hero								Whenever you play a card with **contract**, you may look at the top card of target opponent's deck. You may put it on the bottom.	Assassin Hero	False	False	True	False	True
rzm9GQbbBrrDzLQRcB6kK	Arakni, Marionette						40	4		Chaos, Assassin, Hero					Go again		Stealth, Mark	"Your attacks with **stealth** that are attacking a **marked** hero get +1{p} and ""When this hits, this gets **go again**.""

At the beginning of your end phase, if an opponent is **marked**, you become a random Agent of Chaos."	Chaos Assassin Hero	False	False	True	False	True
hJDM6fWpRRf6jLqrW8KRr	Arakni, Orb-Weaver						*	4		Chaos, Assassin, Demi-Hero	Agent of Chaos		Once per Turn Instant				Stealth	"Graphene Chelicerae cost you {r} less to activate.

**Once per Turn Instant** - Discard an Assassin card: Equip a Graphene Chelicera token. Your next attack with **stealth** this turn gets +3{p}.

At the beginning of your end phase, **return to the brood**."	Chaos Assassin Demi-Hero	False	True	True	True	True
dhHz8JT9mMD79KJqNWNnB	Arakni, Redback						*	4		Chaos, Assassin, Demi-Hero	Agent of Chaos		Once per Turn Attack Reaction		Go again		Stealth	"**Once per Turn Attack Reaction** - Discard an Assassin card: Target Assassin attack gets +3{p}. If it has **stealth**, it gets **go again**.

At the beginning of your end phase, **return to the brood**."	Chaos Assassin Demi-Hero	False	True	True	True	True
jkwfjdcDbhRnDrPWDnwT9	Arakni, Solitary Confinement						19	4		Assassin, Hero, Young					Go again		Stealth	Your first attack with **stealth** each turn has **go again**.	Assassin Hero - Young	False	True	False	True	False
twn6MLFjQJrQ9GnwW9BNd	Arakni, Tarantula						*	4		Chaos, Assassin, Demi-Hero	Agent of Chaos		Once per Turn Attack Reaction					"Whenever a dagger you own hits a hero, they lose 1{h}.

**Once per Turn Attack Reaction** - Discard an Assassin card: Target dagger attack gets +3{p}.

At the beginning of your end phase, **return to the brood**."	Chaos Assassin Demi-Hero	False	True	True	True	True
dkzRfmwLkcGrgmnzTQzcJ	Arakni, Trap-Door						*	4		Chaos, Assassin, Demi-Hero	Agent of Chaos							"When you become this, you may search your deck for a card, banish it face-down, then shuffle. If it's a trap, you may play it until the start of your next turn.

At the beginning of your end phase, **return to the brood**."	Chaos Assassin Demi-Hero	False	True	True	True	True
qMNzBQBKDMgnGpTfGgKkP	Arakni, Web of Deceit						20	4		Chaos, Assassin, Hero, Young					Go again		Stealth, Mark	"Your attacks with **stealth** that are attacking a **marked** hero get +1{p} and ""When this hits, this gets **go again**.""

At the beginning of your end phase, if an opponent is **marked**, you become a random Agent of Chaos."	Chaos Assassin Hero - Young	False	True	False	True	False
NQWmfLtTzfWhgHqwznD7g	Arc Bending	Red	1	1	5	3				Elemental, Ranger, Action, Arrow, Attack		Lightning Bond, Go again						"When this attacks, if a Lightning or Elemental attack would deal damage this combat chain, instead it deals that much damage plus 1.

**Lightning Bond** - If a Lightning card was pitched to play this, this gets **go again**."	Elemental Ranger Action - Arrow Attack	False	True	True	False	True
hD7Tgjzp9pwjttPmcFttW	Arc Light Sentinel	Yellow	2	6						Light, Illusionist, Instant, Aura		Prism Specialization, Spectra						"**Prism Specialization**

Opponents may only select Arc Light Sentinel as the target of an attack.

**Spectra**"	Light Illusionist Instant - Aura	False	True	True	False	True
7J87gL6NR9MjHMLM6cWGB	Arc Lightning	Yellow	2	0		2			1	Lightning, Runeblade, Action		Aurora Specialization, Go again			Go again		Go again	"**Aurora Specialization**

Whenever you **go again** this turn, deal 1 arcane damage to any target.

The next action card you play this turn gets **go again**.

**Go again**"	Lightning Runeblade Action	False	True	True	False	True
b6DbmpN6JNfdhNNm86qWW	Arcane Compliance	Blue	3	0						Generic, Instant								Until end of turn, effects can't increase arcane damage that target action card on the stack would deal.	Generic Instant	False	True	True	False	True
Rft8fQBq9gz7bRh6BfjRC	Arcane Cussing	Red	1	1		2				Runeblade, Action, Aura		Go again						"**Go again**

When you deal or are dealt damage, destroy this.

When this leaves the arena during your turn, create 3 Runechant tokens."	Runeblade Action - Aura	False	True	True	True	True
pNJQBp68dnBdTNhpKkhch	Arcane Cussing	Yellow	2	1		2				Runeblade, Action, Aura		Go again						"**Go again**

When you deal or are dealt damage, destroy this.

When this leaves the arena during your turn, create 2 Runechant tokens."	Runeblade Action - Aura	False	True	True	True	True
PqtddPd9R76TbBtrChz6d	Arcane Cussing	Blue	3	1		2				Runeblade, Action, Aura		Go again						"**Go again**

When you deal or are dealt damage, destroy this.

When this leaves the arena during your turn, create a Runechant token."	Runeblade Action - Aura	False	True	True	True	True
qkLmDfFnGLhCCFtHPtLj7	Arcane Lantern									Generic, Equipment, Off-Hand		Arcane Barrier 1						**Arcane Barrier 1**	Generic Equipment - Off-Hand	False	True	True	True	True
p9rcH7g9C8Gt8WbPHbPWg	Arcane Polarity	Red	1	0						Generic, Instant								"Gain 1{h}

If you've been dealt arcane damage this turn, instead gain 4{h}."	Generic Instant	False	True	True	True	True
QW7gqb6tmznfRQNnMkWmW	Arcane Polarity	Yellow	2	0						Generic, Instant								"Gain 1{h}

If you've been dealt arcane damage this turn, instead gain 3{h}."	Generic Instant	False	True	True	True	True
LRjFLRLMdzg9fpWDWQwMC	Arcane Polarity	Blue	3	0						Generic, Instant								"Gain 1{h}

If you've been dealt arcane damage this turn, instead gain 2{h}."	Generic Instant	False	True	True	True	True
f8bDMcqJ78QTCBznWpwwN	Arcane Seeds // Life	Red	1	0		3				Runeblade, Action, Earth, Instant		Meld, Go again						"**Meld**

Create a Runechant token. Create a Runechant token.

**Go again**

//

Gain 1{h}"	Runeblade Action // Earth Instant	True	True	True	False	True
qHchQQKQNHj6mWgrcR96W	Arcane Twining	Red	1	0		3			3	Wizard, Action			Instant	Amp 1				"Deal 3 arcane damage to any target.

**Instant** - Discard this: **Amp 1**"	Wizard Action	False	True	True	True	True
qKj6WNWcF9RtfbwRRNnbT	Arcane Twining	Yellow	2	0		3			2	Wizard, Action			Instant	Amp 1				"Deal 2 arcane damage to any target.

**Instant** - Discard this: **Amp 1**"	Wizard Action	False	True	True	True	True
GpH8Grr9GpG8qD7PPm9Lt	Arcane Twining	Blue	3	0		3			1	Wizard, Action			Instant	Amp 1				"Deal 1 arcane damage to any target.

**Instant** - Discard this: **Amp 1**"	Wizard Action	False	True	True	True	True
H87pKGPFG9qBRFBnR8MTL	Arcanic Crackle	Red	1	0	3	3			1	Runeblade, Action, Attack								Deal 1 arcane damage to target hero.	Runeblade Action - Attack	False	True	True	True	True
8FNgPpkdWdNw6n9HjbWzM	Arcanic Crackle	Yellow	2	0	2	3			1	Runeblade, Action, Attack								Deal 1 arcane damage to target hero.	Runeblade Action - Attack	False	True	True	True	True
KB87gnCLWPPqbTzFwrCwM	Arcanic Crackle	Blue	3	0	1	3			1	Runeblade, Action, Attack								Deal 1 arcane damage to target hero.	Runeblade Action - Attack	False	True	True	True	True
dFm9z7KzTbWHCbw9CgN7h	Arcanic Shockwave	Red	1	0	4	3			1	Elemental, Runeblade, Action, Attack		Lightning Fusion						"**Lightning Fusion**

When you attack with Arcanic Shockwave, if it was **fused**, deal 1 arcane damage to target hero."	Elemental Runeblade Action - Attack	False	True	True	True	True
dwwctGFw9hmcJLrQ7DTFN	Arcanic Shockwave	Yellow	2	0	3	3			1	Elemental, Runeblade, Action, Attack		Lightning Fusion						"**Lightning Fusion**

When you attack with Arcanic Shockwave, if it was **fused**, deal 1 arcane damage to target hero."	Elemental Runeblade Action - Attack	False	True	True	True	True
fHRbFnj8CDThpRPckFMQB	Arcanic Shockwave	Blue	3	0	2	3			1	Elemental, Runeblade, Action, Attack		Lightning Fusion						"**Lightning Fusion**

When you attack with Arcanic Shockwave, if it was **fused**, deal 1 arcane damage to target hero."	Elemental Runeblade Action - Attack	False	True	True	True	True
wQTTDGrkQHrFdqrWBd9WC	Arcanic Spike	Red	1	2	5	3				Runeblade, Action, Attack								If you've dealt arcane damage this turn, this gets +2{p}.	Runeblade Action - Attack	False	True	True	True	True
T6w9bHBQFhbH9CbnqcTcz	Arcanic Spike	Yellow	2	2	4	3				Runeblade, Action, Attack								If you've dealt arcane damage this turn, this gets +2{p}.	Runeblade Action - Attack	False	True	True	True	True
jWLtJzRFkTRqPDkwT7T6N	Arcanic Spike	Blue	3	2	3	3				Runeblade, Action, Attack								If you've dealt arcane damage this turn, this gets +2{p}.	Runeblade Action - Attack	False	True	True	True	True
876Q8WnHQCPctd89zd8tn	Arcanite Fortress					*				Generic, Equipment, Chest		Spellvoid X, Guardwell						"This card's {d} is equal to the number of equipment you control with Arcanite in their name.

**Spellvoid X**, where X is the number of equipment you control with Arcanite in their name.

**Guardwell**"	Generic Equipment - Chest	False	True	True	False	True
NQDNdGfjP6bd8WHP8QNnt	Arcanite Skullcap					1				Generic, Equipment, Head		Arcane Barrier 3, Battleworn						"If you have less {h} than your opponent, Arcanite Skullcap gains +1{d} and **Arcane Barrier 3**.

**Battleworn**"	Generic Equipment - Head	False	True	True	False	True
rWtcmPrWgJwnmKNhj8nMk	Arctic Incarceration	Red	1	0		2				Ice, Action								Create 3 Frostbite tokens under target hero's control.	Ice Action	False	True	True	True	True
nPmkJGtLgnfFnWgcKqgq6	Arctic Incarceration	Yellow	2	0		2				Ice, Action								Create 2 Frostbite tokens under target hero's control.	Ice Action	False	True	True	True	True
Fq8bJCMprNbTn6rKbchgB	Arctic Incarceration	Blue	3	0		2				Ice, Action								Create a Frostbite token under target hero's control.	Ice Action	False	True	True	True	True
BTJDM7m8qmwQBbqFNK6Fr	Arena Medic									Event								"Gain 1{h}.

If you have no cards in hand, instead gain 3{h}."	Event	False	False	False	False	False
g6JbT9QmdqT8nQwH8cFCh	Argh... Smash!	Yellow	2	3		3				Brute, Action		Go again						"Roll a 6 sided die. Destroy up to X items, where X is half the number rolled, rounded down.

**Go again**"	Brute Action	False	True	True	False	True
hKGMtQDHtqLhzg8Lzmjmc	Arknight Ascendancy	Red	1	6	5	3				Runeblade, Action, Attack		Viserai Specialization, Dominate						"**Viserai Specialization**

Arknight Ascendency costs {r} less to play for each Runechant you control.

If Arknight Ascendency hits, create X Runechant tokens, where X is the damage dealt by Arknight Ascendency.

**Dominate**"	Runeblade Action - Attack	False	True	True	False	True
pkMGCRh9fDT98dRgnQF8W	Arknight Shard	Blue	3							Runeblade, Resource, Gem		Legendary, Viserai Specialization						"**Legendary Viserai Specialization**

When you pitch Arknight Shard, create a Runechant token."	Runeblade Resource - Gem	False	True	True	False	True
z6hzjr7zdqfrh8nQMf6CH	Arousing Wave					1				Mystic, Assassin, Equipment, Arms		Battleworn	Attack Reaction					"**Attack Reaction** - {r}, destroy this: Create a Fang Strike in your hand.

**Battleworn**"	Mystic Assassin Equipment - Arms	False	True	True	True	True
mcgDWKjwLQ9thKbjmqBJG	Arrogant Showboating	Blue	3	0						Reviled, Instant								Create a Might token for each defending card controlled by an opponent on the combat chain.	Reviled Instant	False	True	True	False	True
KmwdjTRNdP6LTTrwm8NN8	Art of Desire: Body	Red	1	0	3	3				Assassin, Action, Attack		Stealth						"**Stealth**

When this hits a hero, banish the top card of their deck.

Whenever this banishes a red card, draw a card and gain 1{h}."	Assassin Action - Attack	False	True	True	False	True
JbgBc7fQLWMjtWQDhnwkm	Art of Desire: Mind	Blue	3	0	1	3				Assassin, Action, Attack		Stealth						"**Stealth**

When this hits a hero, banish the top card of their deck.

Whenever this banishes a blue card, draw a card and gain 1{h}."	Assassin Action - Attack	False	True	True	False	True
8rJMBH8Bm7WcLrH8T9WbN	Art of Desire: Soul	Yellow	2	0	2	3				Assassin, Action, Attack		Stealth						"**Stealth**

When this hits a hero, banish the top card of their deck.

Whenever this banishes a yellow card, draw a card and gain 1{h}."	Assassin Action - Attack	False	True	True	False	True
